1051,0,0,257,0,0,0,0,0,0,0,0,0,0,
63511,0,0,17,0,0,0,0,0,0,0,0,0,0,
12113,0,0,490,0,0,0,0,0,0,0,0,0,0,
4414,0,0,617,0,0,0,0,0,0,0,0,0,0,
38215,0,0,6,0,0,0,0,0,0,0,0,0,0,
63414,0,0,6614,0,0,0,0,0,0,0,0,0,0,
55645,0,0,203,0,0,0,0,0,0,0,0,0,0,
4017,0,0,281,0,0,18,0,0,0,0,0,0,0,
29280,0,0,61,0,0,0,0,0,0,0,0,0,0,
25428,0,0,8,0,0,0,0,0,0,0,0,0,0,
280,0,0,623,0,0,0,0,0,0,0,0,0,0,
44109,0,0,894,0,0,0,0,0,0,0,0,0,0,
13377,0,1,83,0,0,0,7603,0,0,0,0,0,0,
64362,0,0,379,0,0,0,0,0,0,0,0,0,0,
58162,0,0,154,0,0,0,0,0,0,0,0,0,0,
5236,0,0,7420,0,0,0,0,0,0,0,0,0,0,
55127,0,0,419,0,0,0,0,0,0,0,0,0,0,
45158,0,0,89,0,0,0,0,0,0,0,0,0,0,
55708,0,0,2303,0,0,0,0,0,0,0,0,0,0,
4702,0,0,342,0,0,0,0,0,0,0,0,0,0,
17435,0,0,871,0,0,0,0,0,0,0,0,0,0,
12157,0,0,10870,0,0,0,0,0,0,0,0,0,0,
49364,0,0,101,0,0,0,0,0,0,0,0,0,0,
28530,0,0,38,0,0,0,0,0,0,0,0,0,0,
11383,0,0,103,0,0,0,0,0,0,0,0,0,0,
37190,0,0,10,0,0,0,0,0,0,0,0,0,0,
33714,0,0,240,0,0,0,0,0,0,0,0,0,0,
9006,0,0,15506,0,1,0,0,0,0,0,0,0,0,
60238,0,0,126,0,0,0,0,0,0,0,0,0,0,
30137,0,0,1265,0,0,0,0,0,0,0,0,0,0,
55356,0,0,4432,0,0,11,0,0,0,0,0,0,0,
11641,0,0,610,0,0,0,0,0,0,0,0,0,0,
43067,0,0,1487,0,0,0,0,0,0,0,0,0,0,
58727,0,0,4349,0,0,0,0,0,0,0,0,0,0,
43377,0,0,1310,0,0,0,0,0,0,0,0,0,0,
64854,0,0,36,0,0,0,0,0,0,0,0,0,0,
52511,0,0,1013,0,0,0,0,0,0,0,0,0,0,
49743,0,0,494,0,0,0,0,0,0,0,0,0,0,
59570,0,0,11,0,0,7,0,0,0,0,0,0,0,
60974,0,0,2429,0,0,0,0,0,0,0,0,0,0,
34905,0,0,655,0,0,0,0,0,0,0,0,0,0,
12358,0,0,773,0,0,0,0,0,0,0,0,0,0,
32090,0,0,27,0,0,0,0,0,0,0,0,0,0,
28035,0,0,6,0,0,0,0,0,0,0,0,0,0,
58894,0,16,1594,0,0,0,0,0,0,0,0,0,0,
1130,0,0,1830,0,0,0,0,0,0,0,0,0,0,
60086,0,0,1074,0,0,0,0,0,0,0,0,0,0,
28990,0,0,61,0,0,0,0,0,0,0,0,0,0,
64438,0,0,9,0,0,0,0,0,0,0,0,0,0,
29527,0,0,1285,0,0,0,0,0,0,0,0,0,0,
57172,0,0,330,0,0,0,0,0,0,0,0,0,0,
43378,0,0,3,0,0,0,0,0,0,0,0,0,0,
65347,0,0,42,0,0,0,0,0,0,0,0,0,0,
40887,0,0,1997,0,0,0,0,0,0,0,0,0,0,
45400,0,0,26,0,0,0,0,0,0,0,0,0,0,
24471,0,0,853,0,0,0,0,0,0,0,0,0,0,
45395,0,0,3602,0,0,0,0,0,0,0,0,0,0,
26117,0,0,3159,0,0,60,0,0,0,0,0,0,0,
32582,0,0,563,0,0,0,0,0,0,0,0,0,0,
20441,0,0,937,0,0,0,0,0,0,0,0,0,0,
8508,0,0,3129,0,0,0,0,0,0,0,0,0,0,
8810,0,0,2364,0,0,0,0,0,0,0,0,0,0,
60686,0,0,2154,0,0,0,0,0,0,0,0,0,0,
10355,0,0,435,0,0,0,0,0,0,0,0,0,0,
2343,0,0,396,0,0,0,0,0,0,0,0,0,0,
27247,0,0,120,0,0,0,0,0,0,0,0,0,0,
22199,0,0,61,0,0,0,0,0,0,0,0,0,0,
13351,0,0,388,0,0,0,0,0,0,0,0,0,0,
23832,0,0,269,0,0,0,0,0,0,0,0,0,0,
14259,0,0,485,0,0,0,0,0,0,0,0,0,0,
59765,0,0,3,0,0,0,0,0,0,0,0,0,0,
7309,0,0,1,0,0,0,0,0,0,0,0,0,0,
49338,0,0,2840,0,0,0,0,0,0,0,0,0,0,
50506,0,0,242,0,0,0,0,0,0,0,0,0,0,
15067,0,0,17,0,0,0,0,0,0,0,0,0,0,
22489,0,0,5,0,0,0,0,0,0,0,0,0,0,
30902,0,0,13137,0,0,0,0,0,0,0,0,0,0,
54428,0,0,5639,0,0,0,0,0,0,0,0,0,0,
41177,0,0,53,0,0,0,0,0,0,0,0,0,0,
64852,0,0,297,0,0,0,0,0,0,0,0,0,0,
53619,0,0,4282,0,0,0,0,0,0,0,0,0,0,
58280,0,0,2763,0,0,0,0,0,0,0,0,0,0,
22229,0,0,134,0,0,0,0,0,0,0,0,0,0,
3342,0,0,157,0,0,0,0,0,0,0,0,0,0,
31926,0,0,3869,0,0,0,0,0,0,0,0,0,0,
9081,0,0,9228,0,0,0,0,0,0,0,0,0,0,
35252,0,0,13062,0,119,187,0,0,0,0,0,0,0,
28266,0,0,2791,0,0,0,0,0,0,0,0,0,0,
6692,0,0,1617,0,0,0,0,0,0,0,0,0,0,
31700,0,0,3,0,0,0,0,0,0,0,0,0,0,
62430,0,0,2251,4,0,0,0,0,0,0,0,0,0,
55503,0,0,206,0,0,0,0,0,0,0,0,0,0,
7169,0,0,3939,0,0,0,0,0,0,0,0,0,0,
57389,0,0,592,0,0,0,0,0,0,0,0,0,0,
21531,0,0,101,0,0,0,0,0,0,0,0,0,0,
30415,0,0,93,0,0,0,0,0,0,0,0,0,0,
64663,0,0,852,0,0,0,0,0,0,0,0,0,0,
27479,0,0,1883,0,0,0,0,0,0,0,0,0,0,
33863,0,0,129,0,0,0,0,0,0,0,0,0,0,
49597,0,0,126,0,0,0,0,0,0,0,0,0,0,
62800,0,0,1679,0,0,0,0,0,0,0,0,0,0,
22875,0,0,784,0,0,0,0,0,0,0,0,0,0,
38269,0,0,92,0,0,0,0,0,0,0,0,0,0,
40040,0,0,164,0,0,0,0,0,0,0,0,0,0,
49741,0,0,7,0,0,0,0,0,0,0,0,0,0,
7527,0,0,25834,0,0,0,0,0,0,0,0,0,0,
56426,0,0,76,0,0,0,0,0,0,0,0,0,0,
1981,0,0,2180,0,0,0,0,0,0,0,0,0,0,
49793,0,0,5,0,0,0,0,0,0,0,0,0,0,
24882,0,0,4,0,0,0,0,0,0,0,0,0,0,
34623,0,0,813,0,0,0,0,0,0,0,0,0,0,
31065,0,0,4056,0,0,0,0,0,0,0,0,0,0,
31,0,0,1183,0,0,0,0,0,0,0,0,0,0,
30134,0,0,7460,0,0,0,0,0,0,0,0,0,0,
45987,0,0,9313,0,0,0,0,0,0,0,0,0,0,
6105,0,0,837,0,0,302,1830,0,0,0,0,0,0,
27241,0,0,286,0,0,0,0,0,0,0,0,0,0,
7494,0,0,585,0,0,0,0,0,0,0,0,0,0,
43301,0,0,13,0,0,0,0,0,0,0,0,0,0,
44352,0,0,1,0,0,0,0,0,0,0,0,0,0,
39590,0,0,1,0,0,0,0,0,0,0,0,0,0,
50357,0,4,8020,0,0,0,0,0,0,0,0,0,0,
35033,0,0,264,0,0,0,0,0,0,0,0,0,0,
52819,0,0,320,0,0,0,0,0,0,0,0,0,0,
62839,0,0,137,0,0,0,0,0,0,0,0,0,0,
23606,0,0,281,0,0,0,0,0,0,0,0,0,0,
16196,0,0,21,0,0,0,0,0,0,0,0,0,0,
3387,0,0,1085,0,0,0,0,0,0,0,0,0,0,
7507,0,0,1158,0,0,0,0,0,0,0,0,0,0,
6714,0,0,826,0,0,0,0,0,0,0,0,0,0,
60963,0,0,21583,0,0,0,0,0,0,0,0,0,0,
48728,0,0,5963,0,0,0,0,0,0,0,0,0,0,
40570,0,0,3166,0,0,0,0,0,0,0,0,0,0,
63176,0,0,126,0,0,0,0,0,0,0,0,0,0,
9340,0,0,8,0,0,0,0,0,0,0,0,0,0,
59463,0,0,288,0,0,0,0,0,0,0,0,0,0,
32447,0,0,108,0,0,0,0,0,0,0,0,0,0,
5479,0,0,8574,0,0,0,0,0,0,0,0,0,0,
41820,0,0,3,0,0,0,0,0,0,0,0,0,0,
55467,0,0,2217,0,0,0,0,0,0,0,0,0,0,
12407,0,0,5614,0,0,0,0,0,0,0,0,0,0,
32828,0,0,214,0,0,0,0,0,0,0,0,0,0,
36017,0,0,2392,0,0,0,0,0,0,0,0,0,0,
30172,0,0,1079,0,0,0,0,0,0,0,0,0,0,
56274,0,0,3,0,0,0,0,0,0,0,0,0,0,
46280,0,0,1428,0,0,0,0,0,0,0,0,0,0,
53104,0,0,431,0,0,0,0,0,0,0,0,0,0,
3028,0,0,160,0,0,0,0,0,0,0,0,0,0,
17490,0,0,6,0,0,0,0,0,0,0,0,0,0,
45570,0,0,219,0,0,0,0,0,0,0,0,0,0,
26968,0,0,441,0,0,0,0,0,0,0,0,0,0,
37977,0,0,1059,0,0,0,0,0,0,0,0,0,0,
38423,0,0,9,0,0,0,0,0,0,0,0,0,0,
34139,0,0,650,0,0,0,0,0,0,0,0,0,0,
65134,0,0,3490,0,0,0,0,0,0,0,0,0,0,
9673,0,0,3262,0,0,0,0,0,0,0,0,0,0,
58993,0,0,6126,0,0,0,0,0,0,0,0,0,0,
25940,0,0,502,0,0,0,0,0,0,0,0,0,0,
43375,0,0,173,0,0,0,0,0,0,0,0,0,0,
14249,0,0,17,0,0,0,0,0,0,0,0,0,0,
58558,0,0,124,0,0,0,0,0,0,0,0,0,0,
50844,0,0,3992,0,0,0,0,0,0,0,0,0,0,
63420,0,0,726,0,0,0,0,0,0,0,0,0,0,
17348,0,0,3066,0,0,0,0,0,0,0,0,0,0,
293,0,989,4862,0,0,0,0,0,0,0,0,0,0,
32689,0,0,119,0,0,0,0,0,0,0,0,0,0,
22981,0,0,5950,0,0,0,0,0,0,0,0,0,0,
51059,0,0,3387,0,0,0,0,0,0,0,0,0,0,
44885,0,0,1186,0,0,0,0,0,0,0,0,0,0,
36937,0,0,603,0,0,0,0,0,0,0,0,0,0,
14127,0,0,370,0,0,0,0,0,0,0,0,0,0,
9773,0,0,4,0,0,0,0,0,0,0,0,0,0,
11602,0,0,1134,0,0,0,0,0,0,0,0,0,0,
42661,0,0,367,0,0,0,0,0,0,0,0,0,0,
28277,0,0,9,0,0,0,0,0,0,0,0,0,0,
35770,0,0,228,0,0,0,0,0,0,0,0,0,0,
22876,0,0,52,0,0,0,0,0,0,0,0,0,0,
4993,0,0,55,0,0,0,0,0,0,0,0,0,0,
21826,0,0,4495,0,0,0,0,0,0,0,0,0,0,
28511,0,0,5702,0,0,0,0,0,0,0,0,0,0,
60776,0,0,1286,0,0,0,0,0,0,0,0,0,0,
12044,0,0,78,0,0,0,0,0,0,0,0,0,0,
7220,0,0,5,0,0,0,0,0,0,0,0,0,0,
54387,0,0,1919,0,0,0,0,0,0,0,0,0,0,
47973,0,0,876,0,0,0,0,0,0,0,0,0,0,
52358,0,0,1019,0,0,0,0,0,0,0,0,0,0,
59735,0,0,3,0,0,0,0,0,0,0,0,0,0,
13357,0,0,19,0,0,0,0,0,0,0,0,0,0,
39087,0,0,992,0,0,0,0,0,0,0,0,0,0,
40568,0,0,173,0,0,0,0,0,0,0,0,0,0,
34904,0,0,29,0,0,0,0,0,0,0,0,0,0,
3912,0,0,133,0,0,0,0,0,0,0,0,0,0,
1910,0,0,675,0,0,0,0,0,0,0,0,0,0,
2378,0,0,140,0,0,0,0,0,0,0,0,0,0,
20912,0,0,104,0,0,0,0,0,0,0,0,0,0,
3450,0,0,7239,0,0,0,0,0,0,0,0,0,0,
33092,0,0,149,0,0,0,0,0,0,0,0,0,0,
9018,0,0,3346,0,0,0,0,0,0,0,0,0,0,
3333,0,0,2543,0,0,0,0,0,0,0,0,0,0,
32863,0,0,438,0,0,0,0,0,0,0,0,0,0,
19296,0,0,292,0,0,0,0,0,0,0,0,0,0,
42871,0,0,1735,0,0,0,0,0,0,0,0,0,0,
50344,0,0,3305,0,0,0,0,0,0,0,0,0,0,
4208,0,0,3237,0,0,0,0,0,0,0,0,0,0,
6321,0,0,39,0,0,0,0,0,0,0,0,0,0,
6206,0,0,521,0,0,0,0,0,0,0,0,0,0,
25776,0,0,1235,0,0,0,0,0,0,0,0,0,0,
32963,0,0,286,0,0,0,0,0,0,0,0,0,0,
54031,0,0,2,0,0,0,0,0,0,0,0,0,0,
48700,0,143,7083,141,98,0,0,0,0,0,0,0,0,
46450,0,0,856,0,0,0,0,0,0,0,0,0,0,
8260,0,0,159,0,0,0,0,0,0,0,0,0,0,
21447,0,0,11,0,0,0,0,0,0,0,0,0,0,
18034,0,0,30,0,0,0,0,0,0,0,0,0,0,
6738,0,0,410,0,0,0,0,0,0,0,0,0,0,
47794,0,0,1208,0,0,0,0,0,0,0,0,0,0,
21618,0,0,3394,0,0,0,0,0,0,0,0,0,0,
61869,0,0,5,0,0,0,0,0,0,0,0,0,0,
47192,0,0,59,0,0,0,0,0,0,0,0,0,0,
63344,0,0,5975,0,0,0,0,0,0,0,0,0,0,
46406,0,0,159,0,0,0,0,0,0,0,0,0,0,
28227,0,0,33,0,0,0,0,0,0,0,0,0,0,
58148,0,0,18911,0,0,0,0,0,0,0,0,0,0,
35703,0,0,1347,0,4,8,0,0,0,0,0,0,0,
9929,0,0,71,0,0,0,0,0,0,0,0,0,0,
1949,0,0,42,0,0,0,0,0,0,0,0,0,0,
46201,0,0,1428,0,0,0,0,0,0,0,0,0,0,
22674,0,0,751,0,0,0,0,0,0,0,0,0,0,
63573,0,0,1014,0,0,0,0,0,0,0,0,0,0,
27737,0,0,1893,0,0,258,0,0,0,0,0,0,0,
8521,0,0,121,0,0,0,0,0,0,0,0,0,0,
19026,0,0,534,0,0,0,0,0,0,0,0,0,0,
13370,0,0,3366,0,0,0,0,0,0,0,0,0,0,
43631,0,0,3135,0,0,0,0,0,0,0,0,0,0,
31419,0,0,3342,0,0,0,0,0,0,0,0,0,0,
18109,0,0,1163,0,0,0,0,0,0,0,0,0,0,
50605,0,0,17,0,0,0,0,0,0,0,0,0,0,
46814,0,0,5056,0,0,24,0,0,0,0,0,0,0,
64604,0,0,1064,0,0,0,0,0,0,0,0,0,0,
25349,0,0,115,0,0,0,0,0,0,0,0,0,0,
54864,0,0,76,0,0,0,0,0,0,0,0,0,0,
53611,0,0,229,0,0,0,0,0,0,0,0,0,0,
51634,0,0,409,0,0,0,0,0,0,0,0,0,0,
12179,0,0,27,0,0,0,0,0,0,0,0,0,0,
20032,0,0,507,0,0,0,0,0,0,0,0,0,0,
9532,0,0,472,0,0,0,0,0,0,0,0,0,0,
31316,0,0,430,0,0,0,0,0,0,0,0,0,0,
32978,0,0,326,0,0,0,0,0,0,0,0,0,0,
30577,0,21,4309,0,0,0,0,0,0,0,0,0,0,
45122,0,0,707,0,0,0,0,0,0,0,0,0,0,
64456,0,0,2,0,0,0,0,0,0,0,0,0,0,
42202,0,0,13630,0,0,0,0,0,0,0,0,0,0,
467,0,0,322,0,0,0,0,0,0,0,0,0,0,
31934,0,0,1492,0,0,0,0,0,0,0,0,0,0,
4421,0,0,131,0,0,0,0,0,0,0,0,0,0,
30018,0,0,4421,0,0,0,0,0,0,0,0,0,0,
11039,0,0,1633,0,0,0,0,0,0,0,0,0,0,
34701,0,0,375,0,0,0,0,0,0,0,0,0,0,
2908,0,0,587,0,0,0,0,0,0,0,0,0,0,
7874,0,0,239,0,0,0,0,0,0,0,0,0,0,
43464,0,0,129,0,0,0,0,0,0,0,0,0,0,
37075,0,0,760,0,0,0,0,0,0,0,0,0,0,
16842,0,0,7031,0,0,0,0,0,0,0,0,0,0,
73,0,0,442,0,0,0,0,0,0,0,0,0,0,
21050,0,0,541,0,0,0,0,0,0,0,0,0,0,
25518,0,0,571,0,0,0,0,0,0,0,0,0,0,
59098,0,0,370,0,0,0,0,0,0,0,0,0,0,
26043,0,0,14048,0,0,0,0,0,0,0,0,0,0,
11381,0,0,6494,0,0,0,0,0,0,0,0,0,0,
26060,0,0,45,0,0,0,0,0,0,0,0,0,0,
43716,0,0,130,0,0,0,0,0,0,0,0,0,0,
42558,0,0,50,0,0,0,0,0,0,0,0,0,0,
1352,0,0,3,0,0,0,0,0,0,0,0,0,0,
11561,0,0,2540,0,0,0,0,0,0,0,0,0,0,
55077,0,0,1807,0,0,0,0,0,0,0,0,0,0,
25636,0,0,2065,0,0,0,0,0,0,0,0,0,0,
62420,0,0,45,0,0,0,0,0,0,0,0,0,0,
59516,0,0,3540,0,0,0,0,0,0,0,0,0,0,
27833,0,21,2608,0,0,0,0,0,0,0,0,0,0,
43352,0,0,609,0,0,0,0,0,0,0,0,0,0,
62061,0,0,8671,0,0,0,0,0,0,0,0,0,0,
24140,0,0,500,0,0,0,0,0,0,0,0,0,0,
16471,0,0,275,0,0,0,0,0,0,0,0,0,0,
7774,0,0,544,0,0,0,0,0,0,0,0,0,0,
58904,0,0,289,0,0,0,0,0,0,0,0,0,0,
45651,0,0,3118,0,0,0,0,0,0,0,0,0,0,
22890,0,0,2256,0,0,0,0,0,0,0,0,0,0,
11379,0,0,1609,0,0,0,0,0,0,0,0,0,0,
49410,0,0,1310,0,0,0,0,0,0,0,0,0,0,
30905,0,182,2313,0,0,0,0,0,0,0,0,0,0,
29310,0,0,1330,0,0,0,0,0,0,0,0,0,0,
47023,0,0,2045,0,0,0,0,0,0,0,0,0,0,
54110,0,0,663,0,0,0,0,0,0,0,0,0,0,
57719,0,0,9,0,0,0,0,0,0,0,0,0,0,
36537,0,0,36515,0,0,0,0,0,0,0,0,0,0,
10335,0,0,109,0,0,0,0,0,0,0,0,0,0,
46755,0,0,345,0,0,0,0,0,0,0,0,0,0,
16735,0,0,1516,0,0,0,0,0,0,0,0,0,0,
33131,0,0,225,0,0,0,0,0,0,0,0,0,0,
19249,0,0,2875,0,0,0,0,0,0,0,0,0,0,
33051,0,0,4604,0,0,0,0,0,0,0,0,0,0,
34674,0,0,4826,0,0,0,0,0,0,0,0,0,0,
31344,0,0,3607,0,0,0,0,0,0,0,0,0,0,
46929,0,0,405,0,0,0,0,0,0,0,0,0,0,
20568,0,0,1739,0,0,0,0,0,0,0,0,0,0,
23610,0,0,193,0,0,0,0,0,0,0,0,0,0,
23067,0,0,83,0,0,0,0,0,0,0,0,0,0,
17669,0,0,113,0,0,0,0,0,0,0,0,0,0,
4981,0,0,573,0,0,0,0,0,0,0,0,0,0,
54108,0,0,192,0,0,0,0,0,0,0,0,0,0,
14688,0,1,8360,0,0,0,0,0,0,0,0,0,0,
61,0,0,3697,0,0,0,0,0,0,0,0,0,0,
42581,0,1,1775,0,0,0,0,0,0,0,0,0,0,
26301,0,0,846,0,0,0,0,0,0,0,0,0,0,
19242,0,0,706,0,0,0,0,0,0,0,0,0,0,
43985,0,0,63,0,0,0,0,0,0,0,0,0,0,
17498,0,0,485,0,0,0,0,0,0,0,0,0,0,
27689,0,0,172,0,0,0,0,0,0,0,0,0,0,
17625,0,0,28,0,0,0,0,0,0,0,0,0,0,
36878,0,0,5339,0,0,0,0,0,0,0,0,0,0,
17519,0,0,2245,0,0,0,0,0,0,0,0,0,0,
17972,0,0,204,0,0,0,0,0,0,0,0,0,0,
65146,0,0,2116,0,0,0,0,0,0,0,0,0,0,
44849,0,0,253,0,0,0,0,0,0,0,0,0,0,
25534,0,0,1346,0,0,0,0,0,0,0,0,0,0,
31374,0,0,224,0,0,0,0,0,0,0,0,0,0,
11187,0,0,1072,0,0,0,0,0,0,0,0,0,0,
24180,0,0,1411,0,0,0,0,0,0,0,0,0,0,
41282,0,3,22,0,0,0,0,0,0,0,0,0,0,
51322,0,0,645,0,0,0,0,0,0,0,0,0,0,
64078,0,0,285,0,0,0,0,0,0,0,0,0,0,
17988,0,0,11486,0,0,0,0,0,0,0,0,0,0,
44581,0,0,22,0,0,0,0,0,0,0,0,0,0,
15874,0,0,1166,0,0,0,0,0,0,0,0,0,0,
23563,0,0,437,0,0,0,0,0,0,0,0,0,0,
20859,0,0,263,0,0,0,0,0,0,0,0,0,0,
33968,0,0,35,0,0,0,0,0,0,0,0,0,0,
5063,0,0,1819,0,0,0,0,0,0,0,0,0,0,
64089,0,3,949,0,0,0,0,0,0,0,0,0,0,
10353,0,0,6,0,0,0,0,0,0,0,0,0,0,
14802,0,0,595,0,0,0,0,0,0,0,0,0,0,
810,0,0,8469,0,0,0,0,0,0,0,0,0,0,
12213,0,0,419,0,0,0,0,0,0,0,0,0,0,
45240,0,0,56,0,0,0,0,0,0,0,0,0,0,
57781,0,0,896,0,0,0,0,0,0,0,0,0,0,
21901,0,0,291,0,0,0,0,0,0,0,0,0,0,
15227,0,0,9,0,0,0,0,0,0,0,0,0,0,
50523,0,0,4318,0,0,0,0,0,0,0,0,0,0,
32827,0,0,1442,0,0,0,0,0,0,0,0,0,0,
27931,0,0,4336,0,0,0,0,0,0,0,0,0,0,
36206,0,0,206,0,0,0,0,0,0,0,0,0,0,
9317,0,0,7,0,0,0,0,0,0,0,0,0,0,
32652,0,0,69,0,0,0,0,0,0,0,0,0,0,
28620,0,0,156,0,0,0,0,0,0,0,0,0,0,
43442,0,0,6136,0,0,0,0,0,0,0,0,0,0,
41809,0,57,2893,0,0,0,0,0,0,0,0,0,0,
44346,0,0,426,0,0,0,0,0,0,0,0,0,0,
7879,0,0,115,0,0,0,0,0,0,0,0,0,0,
55621,0,0,16,0,0,0,0,0,0,0,0,0,0,
49777,0,0,1951,0,0,0,0,0,0,0,0,0,0,
5551,0,0,1657,0,0,0,0,0,0,0,0,0,0,
48968,0,0,581,0,0,0,0,0,0,0,0,0,0,
42699,0,0,470,0,0,0,0,0,0,0,0,0,0,
1977,0,0,750,0,0,0,0,0,0,0,0,0,0,
37594,0,0,1293,0,0,0,0,0,0,0,0,0,0,
27650,0,0,72,0,0,0,0,0,0,0,0,0,0,
21796,0,0,14780,0,32,298,0,0,0,0,0,0,71,
63576,0,49,16323,0,0,0,0,0,0,0,0,0,0,
56171,0,0,245,0,0,0,0,0,0,0,0,0,0,
9848,0,0,1789,0,0,0,0,0,0,0,0,0,0,
15724,0,0,135,0,0,0,0,0,0,0,0,0,0,
